team_id,2008,2009,2010,2011,2012,2013,2014,2015,2016
10219,[],"[110146, 104002, 102725, 30295, 23144, 78409, 45483, 40524, 184621, 26605, 26652, 42576, 96465, 42706, 26709, 26901, 112119, 26585, 37180, 26687]","[149856, 110146, 104002, 102725, 30295, 23144, 78409, 45483, 184621, 26605, 42576, 26709, 26901, 112119, 21657, 37180, 26687]","[149856, 45824, 37188, 150213, 17848, 5063, 26476, 101042, 33683, 37171, 26709, 45816, 163161, 150236, 243422, 149855]","[45824, 243456, 150236, 37188, 150213, 17848, 5063, 163161, 243466, 26476, 178767, 101042, 33683, 37171, 26709, 45816, 104377, 33436, 277597, 149855]","[45824, 179206, 30601, 243466, 212366, 6800, 33683, 352408, 33436, 110112, 469285, 46887, 179241, 266546, 37171, 26677, 17848, 104377, 5063, 184522, 178767, 37201, 45778, 26709, 150236, 277597, 149855, 243424, 357223, 26476, 67950, 303994, 45182]","[179206, 30601, 243466, 212366, 6800, 33683, 110112, 469285, 179241, 266546, 37684, 26677, 17848, 5063, 184522, 37201, 45778, 26709, 357223, 67950, 45182]",[],[]
10228,"[104482, 40290, 26473, 26476, 30477, 36018, 39379, 26483, 110138, 27866, 42527]","[108807, 26003, 42527, 104482, 25255, 11052, 30896, 36018, 39091, 27570, 40499, 5686, 39609, 110137, 110139, 95434, 39379, 27866, 40290, 179176, 26473, 26483, 40444]","[108807, 36872, 104482, 25255, 39081, 11052, 36018, 39091, 27570, 26674, 5686, 39609, 34489, 110139, 69821, 27329, 26441, 95434, 39379, 27866, 40290, 26473, 178538, 26483, 158581, 158582, 40444]","[36872, 104482, 39081, 11052, 279861, 5686, 110138, 69821, 31296, 27329, 245315, 143945, 95434, 26441, 39379, 26458, 40290, 26473, 178538, 104045, 26483, 158581, 40444]","[31296, 245315, 214397, 287334, 40521, 178538, 95434, 143945, 111199, 360559, 360560, 31731, 26483, 279861, 73462, 26458, 114333, 198559]","[114333, 198559, 185389, 303926, 45496, 31296, 245315, 40521, 143945, 66633, 503629, 293718, 166618, 26458, 111199, 363369, 178538, 352366, 360559, 26483, 73462, 214397, 129918]","[110214, 243465, 198559, 466854, 25640, 279861, 303926, 45496, 31296, 109639, 143945, 66633, 503629, 187344, 212819, 318809, 363369, 439148, 352366, 360559, 73462, 514806, 214397]","[611831, 110214, 243465, 198559, 320672, 292769, 574630, 466854, 279861, 303926, 561849, 109639, 215369, 178762, 212819, 318809, 505059, 243430, 363369, 112107, 439148, 255221, 73462, 514806, 214397]","[292769, 505059, 110214, 243430, 466854, 243465, 215369, 112107, 363369, 439148, 520659, 303926, 611831, 318809, 214397]"
10229,"[109060, 35497, 45481, 38795, 26797, 41008, 26453, 33335, 26616, 70812, 30879]","[40451, 109060, 38795, 31627, 70812, 30879, 26660, 30503, 35497, 45481, 26797, 41008, 33335, 41280, 42573, 26450, 26453, 27995, 42596, 42598, 41463, 26616, 46078]","[40451, 109060, 31627, 211089, 70812, 30879, 26660, 30503, 26797, 33335, 41280, 41165, 42573, 26453, 27995, 128732, 159465, 41463, 26616, 129915, 46078]","[41463, 109060, 26660, 129915, 30503, 214984, 159465, 31627, 26797, 41165, 112471, 211089, 46079, 164246, 112119, 70297, 27995, 209372, 46078, 30879]","[186880, 164246, 70297, 26660, 26797, 157101, 278838, 214984, 41165, 110159, 39379, 112471, 27995, 209372, 243429, 109288, 159465, 41463, 209786, 129915, 40444, 46079]","[186880, 178753, 172388, 214984, 159465, 414232, 41165, 157101, 110159, 39379, 209372, 164246, 41463, 45944, 278838, 209786, 129915, 40444, 46079]","[186880, 39940, 553476, 179218, 164246, 278807, 414232, 26797, 157101, 26671, 172346, 384446, 178753, 245315, 214984, 110159, 39379, 465628, 172388, 159465, 512747, 562801, 209786, 129915, 40444, 46079]","[186880, 553476, 21765, 30602, 278807, 414232, 660136, 35497, 26797, 157101, 660145, 172346, 384446, 245315, 214984, 466890, 467022, 465628, 261597, 174690, 172388, 159465, 422121, 512747, 293360, 562801, 209786, 40444]","[186880, 660130, 553476, 209413, 660132, 660136, 422121, 30602, 466890, 512747, 157101, 467022, 562801, 145586, 717557, 414232, 261597, 384446]"
10233,"[38368, 41760, 27680, 26852, 41413, 27684, 39495, 37767, 27660, 42702, 31214, 39314, 30549, 37526, 41882, 41757, 41758, 39455]","[41760, 27680, 41762, 27684, 41413, 37767, 144999, 27660, 31214, 30991, 38576, 37526, 40601, 41882, 108956, 41757, 41758, 39455]","[37767, 39304, 154249, 27660, 30991, 43283, 37526, 41882, 108956, 41757, 41758, 39455, 41760, 41762, 27684, 27303, 74663, 25526, 41413, 34008, 24415, 39393, 144999, 26098, 30713, 26234]","[37767, 39304, 39562, 185867, 30991, 50449, 43283, 181910, 40601, 36121, 41882, 26522, 41758, 41760, 40608, 27684, 46374, 27303, 74663, 18859, 24503, 109121, 41542, 72518, 34008, 30424, 39393, 49897, 113769, 26098, 30709, 192504, 39419]","[37767, 39304, 155278, 30991, 50449, 299411, 39447, 40601, 36121, 26522, 41760, 30881, 40608, 237602, 27684, 46374, 39719, 39222, 24503, 36154, 72518, 39498, 24403, 34008, 30424, 71903, 202343, 49897, 26098, 192504, 39419, 161660, 154239]","[41869, 50449, 188054, 39447, 40601, 41629, 41760, 30881, 212772, 46374, 39719, 161661, 41394, 275122, 39222, 24503, 41655, 42041, 323385, 42306, 41542, 72518, 178120, 39498, 24403, 24792, 34008, 30424, 97789, 31725, 39537, 39419, 161660, 39549, 154239]","[37767, 181910, 188054, 41629, 30881, 46374, 101422, 41655, 323385, 42041, 67008, 162885, 72518, 27720, 24792, 301023, 577911, 244966, 268394, 41329, 39284, 35575, 39549, 154239]","[231176, 52243, 181910, 188054, 429988, 101422, 166575, 41655, 671159, 258873, 238786, 162885, 30928, 46297, 30940, 134236, 301023, 242783, 289250, 119014, 268394, 39284, 577911, 161015, 25597, 154239]","[72707, 231176, 52243, 181910, 42651, 429988, 110378, 41269, 671159, 41655, 164029, 162885, 30928, 280276, 46297, 30940, 301023, 202341, 119014, 39284, 364532, 25597]"
10235,"[30592, 30596, 30916, 109638, 36391, 108038, 26445, 41462, 34489, 30654, 27327]","[30592, 30596, 108038, 30602, 36391, 26539, 37173, 34489, 188089, 24123, 34492, 30654, 27327, 37185, 150210, 30916, 109638, 26445, 42703, 26576, 31318, 26590, 40161, 159854, 92527, 41462]","[30592, 30596, 108038, 30602, 188555, 201745, 212511, 36391, 26539, 37173, 189237, 188089, 30654, 27327, 150210, 30916, 109638, 211020, 26576, 26590, 186847, 112107, 118508, 159854, 41462]","[108038, 30602, 188555, 45466, 212511, 45860, 36391, 26539, 245422, 37173, 189237, 30916, 109638, 5703, 211020, 26576, 26590, 186847, 112107, 159854, 92527, 41462, 209014, 26616, 130298]","[304000, 156546, 188555, 102290, 240539, 212511, 402975, 104482, 45860, 299572, 41280, 5703, 185554, 26590, 186847, 287333, 209384, 112107, 159854, 130298, 303998]","[304000, 109061, 188555, 186136, 37787, 402975, 212511, 104482, 45860, 424879, 299572, 303929, 26686, 97470, 41280, 185554, 109653, 26590, 287333, 243430, 73574, 209384, 112107]","[304000, 45860, 243430, 209384, 188555, 112107, 35628, 424879, 38865, 26002, 185554, 299572, 109653, 560852, 26686, 37401, 240346, 37787, 97470, 402975]","[304000, 188557, 466832, 26002, 37139, 37401, 37787, 26539, 35628, 438572, 424879, 299572, 97470, 680011, 503629, 38865, 185554, 110161, 560852, 240346, 287333]","[304000, 287333, 150119, 489288, 26539, 438572, 188557, 503629, 424879, 680011, 109649, 26002, 26675, 37139, 185554, 62358, 299572, 110161, 560852]"
10238,[],"[98369, 38241, 118182, 96968, 25419, 46228, 164151, 164472, 40186, 141662, 158783]","[164360, 46228, 11798, 118182, 97326, 25905, 164151, 158783, 98369, 95681, 181190, 173383, 25930, 19531, 212429, 164317, 71518, 40159, 38241, 45285, 159598, 30959, 30576, 164472, 40186]","[164360, 46228, 280980, 11798, 97326, 145584, 25905, 214450, 79547, 19393, 31298, 95681, 181190, 173383, 25930, 19531, 212429, 71518, 19427, 97508, 45285, 113517, 30576, 18548, 40181]","[150275, 38162, 150039, 22428, 281628, 240935, 21161, 131117, 97326, 145584, 25905, 214450, 295217, 164151, 25915, 98363, 19393, 31298, 95681, 181190, 19531, 185432, 19427, 97508, 302696, 37483, 30576, 40181]","[68482, 150275, 238851, 38162, 150039, 361371, 281628, 22428, 13345, 361379, 68516, 240935, 21161, 131117, 97326, 45359, 211118, 25915, 98363, 318526, 45249, 181190, 432591, 164053, 302696, 37483, 29036, 18548, 37496]","[150275, 164360, 40973, 163988, 150039, 358937, 361371, 13345, 361379, 68516, 97326, 45359, 211118, 345905, 186677, 190522, 149952, 45249, 96848, 302696, 29036, 300917, 164093, 35453, 181375]","[164360, 280972, 193805, 522765, 355347, 150039, 358937, 361379, 362661, 240935, 340014, 45359, 667951, 345905, 489013, 98361, 190522, 183484, 45249, 605507, 96836, 96848, 45280, 302696, 29036, 498295, 35453]","[684552, 280972, 193805, 522765, 355347, 22421, 150039, 361379, 362661, 240935, 193322, 340014, 667951, 489013, 98361, 360510, 45249, 605507, 96836, 45280, 206829, 163839]"
10242,[],[],[],[],"[19297, 38435, 33444, 303334, 39303, 159883, 46891, 26423, 242958, 41101, 40657, 101041, 154867, 154228, 210389, 41332, 33116, 36123, 94044, 363359]","[303168, 19297, 38435, 33444, 303334, 39303, 159883, 46891, 26423, 101041, 154867, 26420, 210389, 154228, 33116, 36123, 94044, 363359]",[],"[465924, 167557, 281999, 79248, 210452, 423190, 38435, 93994, 46891, 243248, 354482, 26420, 40007, 41160, 33100, 33116, 363359, 19297, 16254, 154228, 194036, 602493, 466430]","[634113, 465924, 167557, 39303, 281999, 614163, 210452, 38435, 46891, 243248, 26420, 601783, 41160, 33100, 148314, 33116, 363359, 19297, 720738, 26354, 16254, 94324, 154228, 602493, 466430]"
10243,[],"[25824, 39136, 121080, 92260, 78410, 132844, 95212, 25806, 31470, 112976, 36785, 33681, 25811, 25813, 41717, 119702, 25816, 41308, 41725, 30936]","[115591, 33681, 119702, 181275, 36785, 111925, 198082, 171338, 78410, 25806, 112976, 25811, 25813, 41559, 30936, 114011, 41308, 25824, 39136, 260964, 92260, 132844, 108525, 31470, 41717, 121080, 31100, 41725]","[115591, 119702, 181275, 25257, 111925, 198082, 171338, 78410, 25806, 112976, 25811, 25813, 41559, 30936, 114011, 41308, 25824, 39136, 194533, 132844, 108525, 31470, 121080, 31100, 41725]","[178947, 42257, 119702, 42262, 181275, 176680, 25257, 305066, 111925, 198082, 171338, 78410, 25806, 25811, 239958, 41559, 304856, 114011, 276701, 260964, 194533, 67306, 108525, 31470, 121080, 41722, 31100, 41725]","[178947, 42257, 42262, 181275, 176680, 25257, 305066, 320187, 198082, 171338, 78410, 448851, 239958, 274776, 304856, 114011, 276701, 260964, 67306, 108525, 121080, 41722, 174203, 31100]","[178947, 42262, 181275, 41116, 176680, 305066, 543288, 198082, 171338, 78410, 113235, 448851, 239958, 304856, 274776, 114011, 34268, 517346, 260964, 194532, 67306, 108525, 254704, 121080, 41722, 174203, 31100, 197757]","[178947, 451980, 451982, 462608, 42262, 41116, 656668, 632356, 543288, 231614, 67008, 198082, 7621, 540230, 78410, 113235, 274776, 92252, 34268, 260964, 194532, 67306, 108525, 254704, 465399, 121080, 41722, 174203, 31100, 197757]","[520450, 661509, 451982, 462608, 42262, 656668, 41116, 662818, 632356, 3517, 198082, 7621, 540230, 113235, 274776, 643672, 34268, 194532, 115700, 465399, 121080, 197757]"
10249,[],"[93985, 41124, 26022, 46711, 128456, 26250, 26255, 46705, 26325, 179511, 37241, 93466, 2907, 134236, 26014, 26015]","[93984, 93985, 26371, 41124, 46469, 26022, 46711, 128456, 26250, 26255, 46705, 39793, 26325, 179511, 192920, 37241, 93466, 2907, 49851, 26015]","[26371, 46469, 26255, 192920, 93466, 26138, 199834, 93984, 93985, 41124, 26022, 179511, 49851, 25543, 128456, 26325, 33109, 163160, 40044, 46705, 39793, 46711, 37241]","[26371, 46469, 202633, 215307, 41360, 192920, 93466, 26138, 199834, 26399, 93984, 93985, 41124, 304563, 179511, 49851, 25543, 128456, 26325, 33109, 159839, 229855, 40044, 46705, 46711]","[26371, 202633, 41360, 192920, 199834, 93466, 26138, 26014, 26399, 93984, 93985, 41124, 304563, 179511, 49851, 179517, 355901, 179397, 25543, 128456, 40659, 33109, 74838, 210138, 210142, 229855, 46705]","[202633, 215307, 287245, 18576, 192920, 93466, 26138, 26014, 26399, 93984, 46241, 41124, 25525, 355901, 179517, 128456, 40659, 33109, 210142, 229855, 40044, 46705, 139635, 46711]","[210692, 202633, 215307, 287245, 18576, 93466, 26138, 26399, 93984, 562721, 41124, 574642, 25525, 355901, 92095, 134221, 244558, 33109, 74838, 210142, 229855, 503149, 46705, 546034, 157560, 154233]","[93984, 41124, 210692, 155623, 202633, 229855, 215307, 134221, 244558, 503149, 46705, 574642, 33109, 157560, 559065, 26138, 564859, 355901, 210142, 26399]"
10251,"[32706, 39107, 32871, 17480, 32969, 41226, 43243, 39660, 32622, 25199, 34447, 56816, 32786, 32627, 23987, 32630, 24024, 112123, 34654]","[41226, 181262, 34447, 32786, 38812, 31909, 42929, 32706, 32969, 35666, 38614, 24024, 23772, 34654, 32871, 39660, 32622, 25199, 47346, 32630, 112123, 32637]","[41226, 181262, 34447, 32658, 24985, 32410, 38812, 134318, 175806, 32831, 32706, 35666, 38103, 23772, 34654, 32871, 39660, 32622, 95344, 32630, 37753, 112123, 32637]","[23936, 41226, 96395, 181262, 161937, 32658, 31255, 45592, 24985, 32410, 38812, 34206, 69793, 134318, 175806, 32831, 26559, 213183, 32706, 74814, 31993, 38608, 35666, 195283, 32730, 23772, 32871, 39660, 95344, 32624, 32630, 183414, 37753, 112123]","[186497, 278541, 181262, 161937, 32658, 45592, 32410, 34206, 145063, 315949, 62382, 75696, 239920, 22962, 150969, 74814, 213183, 175806, 26559, 22994, 195283, 23772, 32732, 77664, 42852, 32871, 32624, 116085, 32630, 183414, 150518, 112123]","[35972, 481541, 278541, 189075, 264216, 145063, 23081, 62382, 22962, 150969, 74814, 4939, 23507, 23891, 396888, 32732, 425950, 17887, 77664, 32618, 300527, 38900, 116085, 32630, 23415, 150518, 112123]","[264216, 35972, 481541, 520230, 23081, 32618, 396888, 62382, 32559, 22962, 23507, 189075, 32630, 23415, 150518, 150969, 112123, 302012, 425950]",[],[]
10252,"[23264, 40128, 23782, 33863, 30380, 24780, 43280, 38609, 23282, 24658, 23283, 30357, 26165, 23354]","[161414, 43280, 24211, 30357, 38807, 34466, 30380, 30892, 24751, 26165, 23354, 40128, 33863, 24136, 24780, 38609, 24658, 23264, 23782, 23282, 23283, 25075, 78324]","[161414, 161415, 189074, 24211, 30357, 139671, 139672, 34466, 30380, 30892, 25518, 24751, 26165, 23354, 33863, 24136, 24780, 38609, 94812, 23264, 23283, 78324]","[161414, 161415, 29581, 23949, 69650, 24211, 24213, 30357, 139671, 139672, 139673, 24224, 34466, 24751, 26165, 23354, 33863, 24136, 24780, 38609, 23264, 110947, 25572, 37478, 78324]","[161414, 161415, 141576, 30602, 282251, 29581, 23949, 69650, 24211, 24213, 139671, 139672, 139673, 24224, 34466, 183715, 30503, 184360, 26539, 24635, 33863, 24136, 182223, 38609, 148315, 94812, 23264, 110947, 32870, 156007, 78324]","[161414, 149895, 141576, 30602, 29581, 69650, 139671, 139673, 183715, 30503, 184360, 26539, 257847, 182223, 179793, 148315, 94812, 23264, 110947, 156007, 78324]","[161414, 149895, 30602, 56972, 29581, 69650, 139671, 139673, 183715, 30630, 184360, 26539, 93484, 257847, 202553, 183500, 182223, 148315, 23264, 32870, 156007, 78324, 24698]","[161414, 56972, 29581, 24208, 30352, 69650, 358289, 107415, 139673, 24224, 183715, 30630, 184360, 257847, 23991, 312765, 190142, 183500, 182223, 23264, 32870, 473853]","[150401, 24579, 161414, 56972, 24208, 30352, 69650, 358289, 107415, 154280, 706985, 93484, 257847, 23991, 312765, 33086, 261313, 183500, 182223, 179410, 23264, 32870, 680815]"
10260,"[34944, 40961, 30726, 30865, 30615, 30362, 30620, 38817, 30373, 27430, 30893, 30645, 32569, 35906, 30802, 38994, 24148, 24150, 24154, 24157, 30829, 43248, 40945]","[34944, 40961, 30726, 67850, 30865, 30615, 30362, 30620, 37150, 39968, 150176, 30373, 27430, 113836, 30893, 32569, 35906, 165709, 30802, 38994, 24148, 24147, 24150, 24154, 24156, 30829, 43248, 40945, 35327]","[34944, 40961, 30726, 70409, 30865, 30615, 30362, 30619, 30620, 39968, 30373, 27430, 30645, 32569, 35906, 165709, 30802, 38994, 24148, 24150, 24154, 24156, 30829, 43248, 40945, 35327]","[34944, 40961, 30726, 70409, 30865, 30615, 30362, 30620, 39968, 150176, 30373, 27430, 113836, 32569, 165823, 35906, 26818, 160713, 30802, 38994, 24148, 24150, 24154, 24156, 30829, 43248, 40945, 35327]","[34944, 40961, 182917, 70409, 30865, 186137, 30620, 155936, 30373, 113836, 32569, 23354, 165823, 26818, 160713, 38994, 24148, 24154, 30829, 43248, 40945, 35327]","[34944, 40961, 182917, 70409, 30865, 186137, 30620, 118434, 30373, 113836, 32569, 23354, 165823, 26818, 160713, 38994, 24148, 449241, 24154, 144993, 30829, 43248, 40945, 30843, 35327]","[34944, 182917, 532741, 70409, 161035, 22543, 30865, 186137, 30620, 118434, 575780, 113836, 46509, 501040, 32569, 23354, 165823, 39618, 26818, 164676, 362694, 160713, 299215, 38994, 24148, 449241, 24154, 144993, 494435, 30829, 43248, 40945, 161012, 30843, 41468, 35327]","[34944, 109060, 182917, 161035, 22543, 32657, 693138, 30872, 186137, 575780, 46893, 23354, 165823, 39618, 164676, 362694, 465614, 299215, 303824, 449241, 46820, 30829, 43248, 161012, 413557, 30843, 41468, 35327]","[34944, 182917, 161035, 693138, 30872, 186137, 46893, 696365, 23354, 165823, 39618, 164676, 465614, 299215, 303824, 639058, 46820, 30829, 161012, 413557, 41468, 35327]"
10261,"[29581, 34574, 24205, 38807, 30360, 30619, 30623, 24224, 24225, 24228, 37799, 24234, 25518, 23983, 26161, 33852, 30929, 37845, 26209, 37475, 40565]","[29581, 34574, 24205, 47382, 30360, 30619, 30623, 24225, 24227, 24228, 37799, 30248, 24234, 25518, 23983, 24890, 33852, 36412, 30929, 26209, 37475, 40565, 23933]","[24225, 49571, 24228, 37475, 24227, 24899, 30248, 24229, 24205, 38831, 30929, 40565, 47382, 23579, 33852, 23933, 36412]","[264840, 24205, 23579, 24225, 49571, 24228, 24227, 24229, 30248, 26160, 128946, 26163, 24890, 33852, 36412, 150466, 24899, 30929, 150613, 46810, 38373, 41191, 34418, 40565, 174326, 23933, 35454]","[264840, 23579, 39968, 24225, 49571, 24228, 24227, 24229, 26160, 26163, 24890, 33852, 212416, 150466, 24899, 30929, 35411, 38373, 41191, 46700, 174326, 35454]","[39968, 24225, 150466, 49571, 24228, 24899, 24229, 38373, 41191, 26154, 23979, 46700, 240236, 26160, 30929, 26163, 109652, 23579, 33852]","[289159, 264840, 161420, 199834, 519835, 39968, 24225, 93985, 104482, 24228, 24229, 26154, 23979, 479020, 26160, 301234, 26163, 39987, 150201, 24890, 31292, 150466, 24899, 308932, 30929, 109652, 94550, 46810, 103899, 38373, 46700, 240236, 160243]","[277761, 108038, 289159, 264840, 350472, 161420, 163604, 39968, 104482, 24228, 24229, 23979, 479020, 301234, 24890, 31292, 24899, 308932, 30929, 109652, 94550, 103899, 38373, 46700, 240236, 160243, 351860]","[277761, 108038, 161420, 163604, 166422, 127130, 104482, 24228, 23979, 479020, 31292, 570431, 279489, 308932, 30929, 109652, 94550, 38373, 46700, 160243, 351860]"
10264,"[25990, 25926, 38888, 88521, 37483, 29580, 22544, 43283, 74900, 40661, 43290]","[43296, 30788, 25990, 25926, 24422, 88521, 37483, 29580, 23675, 97326, 22544, 21458, 43283, 74900, 40661, 43290, 149947, 25374]","[40968, 19344, 22544, 96914, 74900, 43290, 43291, 40606, 43296, 108075, 28463, 23986, 45237, 163901, 150081, 30788, 25926, 88521, 115018, 25419, 171981, 21458, 40661, 24422, 37483, 172139, 30577, 23675]","[30732, 281111, 43290, 128666, 40606, 159394, 45352, 108075, 122048, 30788, 25926, 25419, 39627, 78544, 40661, 38241, 24422, 40955, 37483, 45307, 30577, 30967, 23675]","[165889, 164228, 281111, 128666, 159394, 108075, 299052, 150064, 306167, 150080, 122048, 30788, 25926, 39627, 23675, 97498, 38241, 24422, 11754, 97515, 30577, 30967, 45307]","[165889, 33800, 150026, 210443, 164241, 476945, 43283, 361749, 150045, 185591, 159394, 94887, 108075, 163887, 150064, 214449, 306167, 163892, 101434, 122048, 30788, 25926, 280906, 39627, 97498, 263260, 185949, 477023, 186592, 38241, 11754, 97515, 361710, 477167, 30577, 30967, 23675]","[150026, 210443, 299024, 43283, 361749, 470806, 361752, 150045, 207517, 470814, 229803, 150064, 101434, 570432, 25926, 96968, 280906, 39627, 164053, 103386, 155739, 263260, 477023, 426359, 261348, 97515, 361710, 30577, 177649, 306167, 185591]","[210443, 470806, 281628, 150045, 282284, 150064, 306167, 101434, 474682, 246331, 667962, 25926, 198343, 96968, 164053, 16475, 263260, 477023, 261348, 566379, 45294, 361710, 474736, 159598, 426359, 185591, 528508]","[40719, 281628, 154268, 273564, 150064, 242874, 403003, 474682, 246331, 74049, 25926, 198343, 96968, 16475, 263260, 477023, 570976, 261348, 319975, 159598, 163824, 474736, 450292, 426359, 185591, 528508]"
